date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:15:49	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:15:49%20GMT	https://centerforiranianmusic.org/people/kathleenfallon/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/people/kathleenfallon/feed	(from https://centerforiranianmusic.org/people/kathleenfallon/)
10:15:50	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:49%20GMT	https://centerforiranianmusic.org/events/carnegie-mellon-establishes-center-for-iranian-music	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/events/carnegie-mellon-establishes-center-for-iranian-music	(from https://centerforiranianmusic.org/people/kathleenfallon/)
10:15:50	16682/16682	---M--	200	added ('OK')	text/html	etag:%22412a-606ad926c892a%22	https://centerforiranianmusic.org/events/carnegie-mellon-establishes-center-for-iranian-music/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/events/carnegie-mellon-establishes-center-for-iranian-music/index.html	(from https://centerforiranianmusic.org/people/kathleenfallon/)
10:15:50	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:50%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/kathleenfallon/)
10:15:50	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=184	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index48fd.html	(from https://centerforiranianmusic.org/people/kathleenfallon/)
10:15:50	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:50%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/danmartin/)
10:15:51	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=24	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index2cf9.html	(from https://centerforiranianmusic.org/people/danmartin/)
10:15:51	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:51%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/margaretmyers/)
10:15:51	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=82	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index287b.html	(from https://centerforiranianmusic.org/people/margaretmyers/)
10:15:51	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:51%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/parvizbaghai/)
10:15:51	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=85	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index648c.html	(from https://centerforiranianmusic.org/people/parvizbaghai/)
10:15:51	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:51%20GMT	https://centerforiranianmusic.org/events/october-persian-music-festival	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/events/october-persian-music-festival	(from https://centerforiranianmusic.org/people/simin-yazdgerdi-curtis/)
10:15:52	15453/15453	---M--	200	added ('OK')	text/html	etag:%223c5d-606ad7c9a7d35%22	https://centerforiranianmusic.org/events/october-persian-music-festival/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/events/october-persian-music-festival/index.html	(from https://centerforiranianmusic.org/people/simin-yazdgerdi-curtis/)
10:15:52	283/283	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:52%20GMT	https://centerforiranianmusic.org/events/cfim-hosts-turkish-music-lecturer	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/events/cfim-hosts-turkish-music-lecturer	(from https://centerforiranianmusic.org/people/simin-yazdgerdi-curtis/)
10:15:52	15224/15224	---M--	200	added ('OK')	text/html	etag:%223b78-606ad7c9a8505%22	https://centerforiranianmusic.org/events/cfim-hosts-turkish-music-lecturer/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/events/cfim-hosts-turkish-music-lecturer/index.html	(from https://centerforiranianmusic.org/people/simin-yazdgerdi-curtis/)
10:15:52	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:52%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/simin-yazdgerdi-curtis/)
10:15:52	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=373	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index7080.html	(from https://centerforiranianmusic.org/people/simin-yazdgerdi-curtis/)
10:15:53	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:15:52%20GMT	https://centerforiranianmusic.org/events/happy-persian-new-year	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/events/happy-persian-new-year	(from https://centerforiranianmusic.org/people/cyrus-forough/)
10:15:53	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:53%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/cyrus-forough/)
10:15:53	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=282	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/indexa8da.html	(from https://centerforiranianmusic.org/people/cyrus-forough/)
10:15:53	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:53%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/behrouzjamali/)
10:15:54	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=87	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index5d38.html	(from https://centerforiranianmusic.org/people/behrouzjamali/)
10:15:54	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:53%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/kayhankalhor/)
10:15:54	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=91	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index5cfa.html	(from https://centerforiranianmusic.org/people/kayhankalhor/)
10:15:54	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:54%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/dariushsaghafi/)
10:15:54	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=95	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index5eda.html	(from https://centerforiranianmusic.org/people/dariushsaghafi/)
10:15:54	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:54%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/estersaghafi/)
10:15:55	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=98	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/indexb6ad.html	(from https://centerforiranianmusic.org/people/estersaghafi/)
10:15:55	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:55%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/?p=4)
10:15:55	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:55%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/zahramohebbi/)
10:15:56	8325/8325	---M--	200	added ('OK')	image/jpeg	etag:%222085-606ad5a8fe85e%22	https://centerforiranianmusic.org/wp-content/uploads/2014/12/305315_10150363660791463_1040336452_n-150x150.jpg	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2014/12/305315_10150363660791463_1040336452_n-150x150.jpg	(from https://centerforiranianmusic.org/people/zahramohebbi/)
10:15:56	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:56%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/?p=34)
10:15:56	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:56%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/?p=61)
10:15:56	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:15:56%20GMT	https://centerforiranianmusic.org/generalhistory/attachment/iranmap/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/generalhistory/attachment/iranmap/feed	(from https://centerforiranianmusic.org/generalhistory/attachment/iranmap/)
10:15:57	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:57%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/generalhistory/attachment/iranmap/)
10:15:57	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=71	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index6cf3.html	(from https://centerforiranianmusic.org/generalhistory/attachment/iranmap/)
10:15:57	223874/223874	---M--	200	added ('OK')	image/png	etag:%2236a82-606ad5a8e7546%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/IranMap.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/IranMap.png	(from https://centerforiranianmusic.org/generalhistory/attachment/iranmap/)
10:15:57	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:57%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/?p=64)
10:15:58	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:58%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/?p=66)
10:15:58	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:15:58%20GMT	https://centerforiranianmusic.org/concepts/attachment/tar/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/tar/feed	(from https://centerforiranianmusic.org/concepts/tar/)
10:15:59	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:15:58%20GMT	https://centerforiranianmusic.org/concepts/attachment/tar	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/tar	(from https://centerforiranianmusic.org/concepts/tar/)
10:15:59	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:59%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/concepts/tar/)
10:15:59	289004/289004	---M--	200	added ('OK')	image/png	etag:%22468ec-606ad5a8fc91e%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Tar.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Tar.png	(from https://centerforiranianmusic.org/concepts/tar/)
10:15:59	45958/45958	---M--	200	added ('OK')	image/png	etag:%22b386-606ad5a8f5fa6%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Tar-90x300.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Tar-90x300.png	(from https://centerforiranianmusic.org/concepts/tar/)
10:16:00	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=133	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index9c49.html	(from https://centerforiranianmusic.org/concepts/tar/)
10:16:00	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:00%20GMT	https://centerforiranianmusic.org/concepts/attachment/setar/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/setar/feed	(from https://centerforiranianmusic.org/concepts/setar/)
10:16:00	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:00%20GMT	https://centerforiranianmusic.org/concepts/attachment/setar	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/setar	(from https://centerforiranianmusic.org/concepts/setar/)
10:16:00	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:16:00%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/concepts/setar/)
10:16:00	204686/204686	---M--	200	added ('OK')	image/png	etag:%2231f8e-606ad5a8f5bbe%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Setar.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Setar.png	(from https://centerforiranianmusic.org/concepts/setar/)
10:16:01	37576/37576	---M--	200	added ('OK')	image/png	etag:%2292c8-606ad5a8f5bbe%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Setar-84x300.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Setar-84x300.png	(from https://centerforiranianmusic.org/concepts/setar/)
10:16:01	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=136	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index9469.html	(from https://centerforiranianmusic.org/concepts/setar/)
10:16:01	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:01%20GMT	https://centerforiranianmusic.org/concepts/attachment/santoor/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/santoor/feed.c1.delayed	(from https://centerforiranianmusic.org/concepts/santoor/)
10:16:01	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:01%20GMT	https://centerforiranianmusic.org/concepts/attachment/santoor	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/santoor	(from https://centerforiranianmusic.org/concepts/santoor/)
10:16:02	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:16:02%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/concepts/santoor/)
10:16:02	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=135	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index86fa.html	(from https://centerforiranianmusic.org/concepts/santoor/)
10:16:02	189716/189716	---M--	200	added ('OK')	image/png	etag:%222e514-606ad5a8f57d6%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Santoor.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Santoor.png	(from https://centerforiranianmusic.org/concepts/santoor/)
10:16:02	85334/85334	---M--	200	added ('OK')	image/png	etag:%2214d56-606ad5a8f57d6%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Santoor-300x213.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Santoor-300x213.png	(from https://centerforiranianmusic.org/concepts/santoor/)
10:16:02	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:02%20GMT	https://centerforiranianmusic.org/concepts/attachment/kamanche/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/kamanche/feed	(from https://centerforiranianmusic.org/concepts/kamanche/)
10:16:03	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:03%20GMT	https://centerforiranianmusic.org/concepts/attachment/kamanche	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/kamanche	(from https://centerforiranianmusic.org/concepts/kamanche/)
10:16:03	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:16:03%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/concepts/kamanche/)
10:16:03	385710/385710	---M--	200	added ('OK')	image/png	etag:%225e2ae-606ad5a8f444e%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Kamanche.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Kamanche.png	(from https://centerforiranianmusic.org/concepts/kamanche/)
10:16:04	108037/108037	---M--	200	added ('OK')	image/png	etag:%221a605-606ad5a8f4066%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Kamanche-212x300.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Kamanche-212x300.png	(from https://centerforiranianmusic.org/concepts/kamanche/)
10:16:04	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=145	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/indexbe3b.html	(from https://centerforiranianmusic.org/concepts/kamanche/)
10:16:04	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:04%20GMT	https://centerforiranianmusic.org/concepts/attachment/ney/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/ney/feed	(from https://centerforiranianmusic.org/concepts/ney/)
10:16:04	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:04%20GMT	https://centerforiranianmusic.org/concepts/attachment/ney	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/ney	(from https://centerforiranianmusic.org/concepts/ney/)
10:16:04	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:16:04%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/concepts/ney/)
10:16:05	85096/85096	---M--	200	added ('OK')	image/png	etag:%2214c68-606ad5a8f4c1e%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Ney.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Ney.png	(from https://centerforiranianmusic.org/concepts/ney/)
10:16:05	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=139	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/indexb4d2.html	(from https://centerforiranianmusic.org/concepts/ney/)
10:16:05	42033/42033	---M--	200	added ('OK')	image/png	etag:%22a431-606ad5a8f4c1e%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Ney-256x300.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Ney-256x300.png	(from https://centerforiranianmusic.org/concepts/ney/)
10:16:05	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:05%20GMT	https://centerforiranianmusic.org/concepts/attachment/tonbak/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/tonbak/feed	(from https://centerforiranianmusic.org/concepts/tonbak/)
10:16:06	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:06%20GMT	https://centerforiranianmusic.org/concepts/attachment/tonbak	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/tonbak	(from https://centerforiranianmusic.org/concepts/tonbak/)
10:16:06	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:16:06%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/concepts/tonbak/)
10:16:06	607047/607047	---M--	200	added ('OK')	image/png	etag:%2294347-606ad5a8fc91e%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Tonbak.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Tonbak.png	(from https://centerforiranianmusic.org/concepts/tonbak/)
10:16:07	164721/164721	---M--	200	added ('OK')	image/png	etag:%2228371-606ad5a8fc91e%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Tonbak-228x300.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Tonbak-228x300.png	(from https://centerforiranianmusic.org/concepts/tonbak/)
10:16:07	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=134	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index47f2.html	(from https://centerforiranianmusic.org/concepts/tonbak/)
10:16:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:07%20GMT	https://centerforiranianmusic.org/concepts/attachment/daf/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/daf/feed	(from https://centerforiranianmusic.org/concepts/daf/)
10:16:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:07%20GMT	https://centerforiranianmusic.org/concepts/attachment/daf	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/daf	(from https://centerforiranianmusic.org/concepts/daf/)
10:16:07	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:16:07%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/concepts/daf/)
10:16:08	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=152	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index1611.html	(from https://centerforiranianmusic.org/concepts/daf/)
10:16:08	493130/493130	---M--	200	added ('OK')	image/png	etag:%227864a-606ad5a8e84e6%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Daf.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Daf.png	(from https://centerforiranianmusic.org/concepts/daf/)
10:16:08	144669/144669	---M--	200	added ('OK')	image/png	etag:%222351d-606ad5a8e80fe%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Daf-274x300.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Daf-274x300.png	(from https://centerforiranianmusic.org/concepts/daf/)
10:16:08	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:08%20GMT	https://centerforiranianmusic.org/concepts/attachment/barbat/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/barbat/feed	(from https://centerforiranianmusic.org/concepts/barbat/)
10:16:08	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:08%20GMT	https://centerforiranianmusic.org/concepts/attachment/barbat	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/barbat	(from https://centerforiranianmusic.org/concepts/barbat/)
10:16:09	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:16:09%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/concepts/barbat/)
10:16:09	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=151	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/indexe539.html	(from https://centerforiranianmusic.org/concepts/barbat/)
10:16:09	458211/458211	---M--	200	added ('OK')	image/png	etag:%226fde3-606ad5a8e80fe%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Barbat.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Barbat.png	(from https://centerforiranianmusic.org/concepts/barbat/)
10:16:10	119547/119547	---M--	200	added ('OK')	image/png	etag:%221d2fb-606ad5a8e7d16%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Barbat-210x300.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Barbat-210x300.png	(from https://centerforiranianmusic.org/concepts/barbat/)
10:16:10	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2014:16:10%20GMT	https://centerforiranianmusic.org/concepts/attachment/gheychak/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/attachment/gheychak/feed	(from https://centerforiranianmusic.org/concepts/gheychak/)
